lat,lng,sv,date
32.732709,-105.984130,True,2024-04
32.730641,-105.984113,True,2024-04
32.729171,-105.984104,True,2024-04
32.745255,-105.986259,False,
32.797798,-105.962956,False,
32.796412,-105.962950,False,
32.795518,-105.962945,False,
32.773353,-105.950582,False,
32.773248,-105.952204,False,
32.773147,-105.953826,False,
32.772943,-105.957071,False,
32.772834,-105.958680,False,
32.771721,-105.958559,False,
32.771749,-105.959701,False,
32.771772,-105.954084,False,
32.770359,-105.954079,False,
32.768986,-105.954076,False,
32.767639,-105.954076,False,
32.766270,-105.954066,False,
32.765107,-105.951465,False,
32.766269,-105.955495,False,
32.766262,-105.958362,False,
32.766252,-105.960504,False,
32.766236,-105.962507,True,2024-04
32.766124,-105.962582,True,2024-04
32.763587,-105.962577,True,2024-04
32.761434,-105.962569,True,2024-04
32.760876,-105.963871,False,
32.759276,-105.962565,True,2024-04
32.758209,-105.962558,True,2024-04
32.757123,-105.962562,True,2024-04
32.757135,-105.960488,True,2024-04
32.757130,-105.957274,True,2024-04
32.757137,-105.955125,True,2024-04
32.763598,-105.960580,False,
32.784526,-105.948892,True,2024-04
32.784501,-105.951375,True,2024-04
32.783445,-105.952312,True,2024-04
32.782216,-105.953673,True,2024-04
32.782119,-105.955725,True,2024-04
32.782110,-105.958223,True,2024-04
32.782104,-105.960719,True,2024-04
32.784488,-105.953876,True,2024-04
32.784491,-105.956312,True,2024-04
32.792885,-105.942187,False,
32.791952,-105.944096,False,
32.967285,-105.995933,False,
32.965974,-105.995931,False,
32.963665,-105.995934,True,2024-04
32.962256,-105.996116,True,2024-04
32.987071,-105.994935,True,2024-04
33.020970,-106.019329,False,
33.047539,-106.026106,False,
33.047542,-106.060647,True,2024-04
33.047541,-106.062955,True,2024-04
33.047741,-106.063219,True,2024-04
33.048632,-106.063198,True,2024-04
33.048558,-106.066557,False,
33.041261,-106.053280,False,
33.041264,-106.052394,False,
33.042230,-106.050923,False,
33.043853,-106.050950,False,
33.050841,-106.048049,True,2024-04
33.050851,-106.050527,True,2024-04
33.069507,-106.054169,True,2024-04
33.057609,-106.046857,False,
33.043901,-106.033593,False,
33.043901,-106.032155,False,
33.017500,-106.032375,False,
33.015549,-106.029344,False,
33.013699,-106.029323,False,
33.013696,-106.031920,False,
33.013685,-106.034509,False,
33.014329,-106.035527,False,
33.015086,-106.035529,False,
33.015970,-106.035540,False,
33.015547,-106.031935,False,
33.011010,-106.031019,False,
33.011003,-106.033947,False,
33.011001,-106.035407,False,
33.010997,-106.037988,False,
33.010991,-106.040888,False,
33.012353,-106.040965,False,
33.014718,-106.040983,False,
33.009786,-106.036544,False,
33.007637,-106.036543,False,
33.012181,-106.036553,False,
33.078298,-106.086830,False,
33.078276,-106.089167,False,
33.079512,-106.089117,False,
33.082339,-106.048558,False,
33.082348,-106.050639,False,
33.086317,-106.054109,False,
33.086354,-106.055569,False,
33.085470,-106.056810,False,
33.131924,-106.046716,False,
33.131796,-106.049127,False,
33.132976,-106.050160,False,
33.144351,-106.050412,False,
33.144115,-106.051672,False,
33.210544,-106.038744,False,
33.210396,-106.035549,False,
33.210315,-106.033851,False,
33.210113,-106.030399,False,
33.210076,-106.028970,False,
33.209916,-106.025905,False,
33.314078,-106.079579,False,
33.313807,-106.081235,False,
33.325356,-106.080859,False,
33.370673,-105.960717,False,
33.093332,-106.032217,False,
33.080512,-106.066829,False,
33.081584,-106.066831,False,
33.082728,-106.066832,False,
33.077631,-106.077183,False,
33.001606,-106.012584,False,
32.999999,-106.012254,False,
32.999172,-106.012504,False,
32.959882,-106.029033,False,
32.959875,-106.032197,False,
32.959864,-106.033745,False,
32.959863,-106.036933,False,
32.959858,-106.038507,False,
32.959735,-106.040088,False,
32.957113,-106.040156,False,
32.959840,-106.043242,False,
32.959844,-106.044820,False,
32.959845,-106.047206,False,
32.959911,-106.049643,False,
32.959885,-106.052301,False,
32.959912,-106.054871,False,
32.973817,-106.020207,False,
32.982762,-106.016727,False,
32.984859,-106.016689,False,
32.948362,-106.015321,False,
32.946191,-106.015279,True,2021-07
32.944751,-106.015268,True,2021-07
32.943301,-106.015253,True,2021-07
32.941851,-106.015240,True,2021-07
32.940478,-106.015230,True,2021-07
32.939097,-106.015214,True,2021-07
32.938091,-106.015205,False,
32.936767,-106.015194,False,
32.936265,-106.015180,False,
32.934974,-106.015169,False,
32.933874,-106.015158,False,
32.932700,-106.015142,False,
32.931532,-106.015112,True,2022-07
32.930747,-106.016435,False,
32.929950,-106.017757,False,
32.929151,-106.019082,False,
32.928358,-106.020398,False,
32.927553,-106.021719,False,
32.926757,-106.023052,False,
32.925955,-106.024381,False,
32.925160,-106.025703,False,
32.924371,-106.027016,False,
32.923563,-106.028353,False,
32.922762,-106.029687,False,
32.921972,-106.031000,False,
32.921171,-106.032329,False,
32.920377,-106.033646,False,
32.919578,-106.034968,False,
32.791826,-106.143248,False,
32.790483,-106.143259,False,
32.789157,-106.143244,False,
32.787833,-106.143232,False,
32.786488,-106.143213,False,
32.785154,-106.143203,False,
32.783831,-106.143168,False,
32.782496,-106.143171,False,
32.781164,-106.143155,False,
32.779848,-106.143145,False,
32.778491,-106.143134,False,
32.777159,-106.143120,False,
32.775834,-106.143111,False,
32.774498,-106.143095,False,
32.773168,-106.143084,False,
32.771828,-106.143071,False,
32.770485,-106.143060,False,
32.769164,-106.143045,False,
32.767821,-106.143036,False,
32.766494,-106.143022,False,
32.765148,-106.143014,False,
32.763837,-106.142996,False,
32.762476,-106.142981,False,
32.761151,-106.142968,False,
32.759826,-106.142953,False,
32.759071,-106.142933,False,
32.757517,-106.142917,False,
32.756191,-106.142908,False,
32.754843,-106.142909,False,
32.753494,-106.142904,False,
32.752160,-106.142886,False,
32.750824,-106.142876,False,
32.749726,-106.142860,False,
32.747322,-106.142837,False,
32.745658,-106.142838,False,
32.743305,-106.142116,False,
32.742059,-106.141741,False,
32.739808,-106.141060,False,
32.737294,-106.140294,False,
32.735998,-106.139896,False,
32.734941,-106.139582,False,
32.733616,-106.139180,False,
32.732311,-106.138781,False,
32.729669,-106.137975,False,
32.728381,-106.137593,False,
32.727151,-106.137226,False,
32.725861,-106.136831,False,
32.723890,-106.136239,False,
32.721312,-106.135441,False,
32.720017,-106.135056,False,
32.718719,-106.134668,False,
32.717437,-106.134275,False,
32.716138,-106.133886,False,
32.713561,-106.133103,False,
32.712271,-106.132712,False,
32.710986,-106.132310,False,
32.709691,-106.131915,False,
32.708399,-106.131518,False,
32.706270,-106.130867,False,
32.704953,-106.130462,False,
32.703782,-106.130111,False,
32.702372,-106.128775,False,
32.700949,-106.127065,False,
32.700012,-106.125720,False,
32.700640,-106.122645,False,
32.700961,-106.121019,False,
32.701303,-106.119394,False,
32.701634,-106.117807,False,
32.701983,-106.116243,False,
32.702628,-106.113074,False,
32.702917,-106.111640,False,
32.703228,-106.110138,False,
32.703216,-106.127194,False,
33.020451,-105.851064,False,
33.022596,-105.850840,True,2024-04
33.023195,-105.850678,False,
33.020730,-105.853546,True,2024-04
33.021110,-105.857139,False,
33.020690,-105.858064,False,
33.019619,-105.860299,False,
33.019360,-105.861266,False,
33.018966,-105.864166,False,
33.018939,-105.865790,False,
33.018957,-105.867912,False,
33.018985,-105.870743,False,
33.020072,-105.869808,False,
33.016483,-105.868728,False,
33.015840,-105.869418,False,
33.016206,-105.870684,False,
33.015963,-105.871426,False,
33.019428,-105.855694,True,2024-04
33.019133,-105.856208,True,2024-04
33.017482,-105.857774,True,2024-04
33.017765,-105.854436,False,
33.015625,-105.854907,False,
33.015535,-105.857152,False,
33.008447,-105.840550,False,
33.008933,-105.837744,False,
33.009200,-105.836179,False,
32.999634,-105.834568,False,
33.000365,-105.833760,False,
33.001624,-105.832373,False,
33.002162,-105.831783,False,
33.002634,-105.831266,False,
33.003780,-105.830439,False,
33.004020,-105.828585,False,
33.004087,-105.828120,False,
32.952546,-105.834499,False,
32.945268,-105.839476,True,2024-04
32.942084,-105.840983,True,2024-04
32.941519,-105.842009,True,2024-04
32.941829,-105.843715,False,
32.942735,-105.844342,False,
32.939892,-105.842548,True,2024-04
32.938802,-105.843053,False,
32.938206,-105.841379,False,
32.936307,-105.838494,False,
32.935770,-105.838948,False,
32.934174,-105.839244,False,
32.934240,-105.839943,False,
32.940392,-105.839331,False,
32.939327,-105.838804,False,
32.938558,-105.838809,False,
32.942197,-105.838050,False,
32.941074,-105.809369,True,2024-04
32.941011,-105.806773,False,
32.941017,-105.804417,False,
32.940485,-105.804069,False,
32.940247,-105.801638,False,
32.938854,-105.803336,False,
32.939322,-105.805829,False,
32.938547,-105.806514,False,
32.938334,-105.803740,False,
32.939942,-105.798607,False,
32.939118,-105.795482,False,
32.938520,-105.794083,False,
32.938176,-105.791151,False,
32.936638,-105.787449,False,
32.936425,-105.785028,False,
32.939282,-105.808757,False,
32.937887,-105.809054,False,
32.940631,-105.825354,False,
32.942665,-105.828298,False,
32.944523,-105.831447,False,
32.944167,-105.832384,True,2024-04
32.943564,-105.826546,False,
32.944741,-105.827845,False,
32.943892,-105.827949,False,
32.989290,-105.870459,True,2024-04
32.988828,-105.868942,True,2024-04
33.000789,-105.868691,True,2024-04
33.002085,-105.868687,True,2024-04
33.002395,-105.868686,True,2024-04
33.001700,-105.870784,False,
33.001386,-105.874402,False,
32.999885,-105.871289,False,
32.999175,-105.874147,False,
32.992697,-105.878687,False,
32.992818,-105.878531,False,
32.994489,-105.879217,False,
32.995503,-105.879480,False,
32.996745,-105.879814,False,
32.998654,-105.879437,False,
32.805811,-105.995579,True,2024-04
32.805821,-105.997558,True,2024-04
32.807722,-106.002481,False,
32.807721,-106.005575,False,
32.807721,-106.007137,False,
32.807720,-106.010234,False,
32.807718,-106.011774,False,
32.807724,-106.014867,False,
32.807723,-106.016397,False,
32.807717,-106.019474,False,
32.807723,-106.021004,False,
32.806846,-106.022926,False,
32.809531,-105.983213,True,2024-04
32.810107,-105.983994,True,2024-04
32.810685,-105.983974,False,
32.809538,-105.986159,True,2022-07
32.809559,-105.988328,True,2022-07
32.810290,-105.988324,False,
32.800411,-105.981924,True,2024-04
32.799159,-105.984250,False,
32.797557,-105.984240,False,
32.754942,-105.989354,False,
32.755498,-105.992470,False,
32.756054,-105.995640,False,
32.756346,-105.997211,False,
32.756659,-105.998798,False,
32.769282,-105.987531,True,2024-04
32.770721,-105.987522,True,2024-04
32.771749,-105.987212,True,2024-04
32.779054,-105.985082,False,
32.778227,-105.986356,False,
32.776413,-105.986351,False,
32.775506,-105.986372,False,
32.774599,-105.986384,False,
32.710786,-105.998999,False,
32.710619,-106.000607,False,
32.743537,-105.979815,True,2024-04
32.743536,-105.977261,True,2024-04
32.744709,-105.975553,True,2022-07
32.746885,-105.975567,False,
32.748164,-105.975562,False,
32.749041,-105.975562,False,
32.749565,-105.973981,False,
32.749562,-105.972614,False,
32.749562,-105.977652,False,
32.748154,-105.978643,False,
32.745592,-105.974189,False,
32.745586,-105.972203,False,
32.745582,-105.969764,False,
32.745580,-105.967566,False,
32.743560,-105.974562,True,2024-04
32.743552,-105.971296,True,2024-04
32.743547,-105.969680,True,2024-04
32.743540,-105.967946,True,2024-04
32.743540,-105.965466,True,2024-04
32.741873,-105.964819,True,2024-04
32.740064,-105.964818,True,2024-04
32.740072,-105.963468,False,
32.738277,-105.964813,True,2024-04
32.735812,-105.964680,False,
32.743528,-105.962786,True,2024-04
32.744524,-105.962706,True,2024-04
32.744479,-105.961912,False,
32.746951,-105.961911,False,
32.743725,-105.960527,True,2024-04
32.743919,-105.958829,True,2024-04
32.744155,-105.956687,True,2024-04
32.744325,-105.954711,True,2024-04
32.744327,-105.952233,True,2024-04
32.744324,-105.950505,True,2024-04
32.744333,-105.948782,True,2024-04
32.744334,-105.947058,True,2024-04
32.744699,-105.945589,True,2024-04
32.744699,-105.942805,True,2024-04
32.744699,-105.939819,True,2024-04
32.744708,-105.938352,True,2024-04
32.744476,-105.935726,True,2024-04
32.744958,-105.932944,True,2024-04
32.745415,-105.931666,True,2024-04
32.745870,-105.930389,True,2020-03
32.746423,-105.928878,False,
32.746880,-105.926296,True,2024-04
32.746918,-105.924630,True,2021-04
32.746976,-105.921795,True,2024-04
32.747008,-105.920296,True,2021-04
32.743113,-105.939181,False,
32.741867,-105.939184,False,
32.740633,-105.939206,False,
32.739394,-105.939206,False,
32.746797,-105.945611,True,2024-04
32.748568,-105.945633,True,2024-04
32.750747,-105.945655,True,2024-04
32.752456,-105.945692,True,2024-04
32.753462,-105.945718,True,2024-04
32.754468,-105.945694,True,2024-04
32.755453,-105.947267,False,
32.756647,-105.947123,False,
32.746437,-105.950854,False,
32.746981,-105.953300,False,
32.748724,-105.953289,False,
32.749626,-105.953290,False,
32.744338,-105.955485,True,2024-04
32.746473,-105.955477,False,
32.744850,-105.957999,False,
32.746393,-105.957983,False,
32.749114,-105.960435,False,
32.750001,-105.958289,False,
32.741883,-105.969126,True,2024-04
32.740071,-105.969118,True,2024-04
32.738259,-105.969113,True,2024-04
32.736319,-105.969108,True,2023-06
32.736314,-105.972146,True,2023-06
32.736542,-105.972120,True,2023-06
32.737647,-105.972124,False,
32.734009,-105.969107,False,
32.731886,-105.970037,False,
32.730773,-105.969690,False,
32.731053,-105.966780,False,
32.729827,-105.966792,False,
32.728599,-105.966790,False,
32.727363,-105.966784,False,
32.726357,-105.966756,False,
32.727360,-105.965088,False,
32.741775,-105.977265,True,2024-04
32.740895,-105.977274,True,2024-04
32.740006,-105.977270,True,2024-04
32.739122,-105.977270,True,2024-04
32.738233,-105.977264,True,2024-04
32.769887,-105.947132,False,
32.768588,-105.947082,False,
32.797995,-105.945675,True,2024-04
32.798440,-105.945676,True,2024-04
32.800814,-105.945673,True,2024-04
32.801960,-105.945676,True,2024-04
32.826455,-105.960456,True,2024-04
32.826450,-105.958192,True,2024-04
32.826447,-105.955798,True,2024-04
32.826442,-105.953517,True,2024-04
32.826438,-105.951228,True,2024-04
32.825459,-105.949836,True,2024-04
32.824264,-105.949826,True,2024-04
32.823203,-105.948460,True,2024-04
32.824275,-105.945888,True,2024-04
32.823189,-105.945518,True,2024-04
32.820915,-105.945499,True,2024-04
32.820976,-105.944719,True,2024-04
32.819020,-105.943674,True,2023-06
32.818079,-105.940895,True,2024-04
32.818076,-105.938314,True,2024-04
32.821675,-105.942786,True,2024-04
32.821431,-105.941752,True,2024-04
32.822449,-105.940872,True,2024-04
32.823184,-105.939840,True,2024-04
32.824436,-105.939841,True,2024-04
32.825557,-105.939846,True,2024-04
32.826779,-105.939850,False,
32.827447,-105.940783,False,
32.825568,-105.937926,True,2024-04
32.827226,-105.937284,False,
32.823250,-105.937927,True,2024-04
32.820928,-105.937919,True,2024-04
32.823674,-105.941761,True,2024-04
32.827463,-105.949844,True,2024-04
32.960028,-105.990244,True,2021-08
32.960052,-105.988095,True,2021-08
32.960082,-105.985646,True,2021-08
33.025614,-106.029617,False,
33.025604,-106.032758,False,
33.025603,-106.034340,False,
33.025595,-106.036630,False,
33.025878,-106.036636,False,
33.025596,-106.039055,False,
33.025853,-106.039876,False,
33.027090,-106.039881,False,
33.026833,-106.032756,False,
33.045079,-106.045268,False,
33.043937,-106.045218,False,
33.042723,-106.045159,False,
33.041514,-106.045105,False,
33.040281,-106.045038,False,
33.039484,-106.043695,False,
33.051000,-106.054418,True,2024-04
33.051982,-106.054414,False,
33.053342,-106.054417,False,
33.054287,-106.054420,False,
33.054901,-106.054428,False,
33.054925,-106.051247,False,
33.054943,-106.050013,False,
33.056335,-106.050022,False,
33.057578,-106.050015,False,
33.054977,-106.058590,False,
33.051207,-106.058744,False,
33.051215,-106.061030,False,
33.054853,-106.045561,True,2024-04
33.054910,-106.068361,False,
33.054917,-106.069994,False,
33.062117,-106.060806,True,2024-04
33.062135,-106.058544,True,2024-04
33.061195,-106.058654,False,
33.062149,-106.055681,True,2024-04
33.062155,-106.054337,True,2024-04
33.061224,-106.055354,True,2024-04
33.425862,-105.990952,False,
33.368301,-105.953716,False,
33.369229,-105.952547,False,
33.370955,-105.950502,False,
33.371987,-105.949315,False,
33.372903,-105.948230,False,
33.373829,-105.947082,False,
33.374789,-105.945968,False,
33.375762,-105.944790,False,
33.376718,-105.943631,False,
33.377686,-105.942507,False,
33.378622,-105.941391,False,
33.379504,-105.940299,False,
33.380468,-105.939168,False,
33.381406,-105.938048,False,
33.382355,-105.936909,False,
33.383285,-105.935782,True,2024-04
33.384259,-105.934626,True,2024-04
33.385198,-105.933502,True,2024-04
33.386123,-105.932384,True,2024-04
33.387147,-105.931135,True,2024-04
33.388999,-105.931267,False,
33.384182,-105.928007,False,
33.382111,-105.925929,False,
33.379284,-105.924792,False,
33.378207,-105.924359,False,
33.382097,-105.923433,False,
33.381506,-105.922124,False,
33.380149,-105.919179,False,
33.378749,-105.916071,False,
33.378108,-105.914677,False,
33.377091,-105.911759,False,
33.376463,-105.910050,False,
33.375632,-105.907632,False,
33.375239,-105.904875,False,
33.109888,-106.062400,False,
33.109888,-106.065458,False,
33.109908,-106.067616,False,
33.111821,-106.062114,False,
33.113063,-106.062087,False,
33.114295,-106.062124,False,
33.115453,-106.062120,False,
33.116608,-106.062124,False,
33.117771,-106.062109,False,
33.106340,-106.063905,True,2024-04
33.106318,-106.065537,True,2024-04
33.106268,-106.068824,True,2024-04
33.106250,-106.070024,True,2024-04
33.106278,-106.072678,False,
33.106356,-106.075201,False,
33.107560,-106.075374,False,
33.109847,-106.075693,False,
33.106420,-106.077295,False,
33.104152,-106.077335,False,
33.102987,-106.077554,False,
33.093727,-106.036909,False,
33.096255,-106.037313,False,
33.098671,-106.036219,True,2024-04
33.099234,-106.035067,False,
33.101808,-106.034994,False,
33.098144,-106.033570,False,
33.099841,-106.032894,False,
33.096958,-106.032874,True,2024-04
33.095039,-106.035797,False,
33.077645,-106.047576,False,
33.077658,-106.050176,False,
33.077676,-106.051898,False,
33.077695,-106.054383,False,
33.077716,-106.056966,False,
33.077734,-106.059550,False,
33.079637,-106.053812,False,
33.079625,-106.051446,False,
33.079604,-106.048859,False,
33.079646,-106.054838,False,
33.079664,-106.057418,False,
33.079679,-106.059144,False,
32.939040,-106.031908,True,2022-07
32.937656,-106.033928,True,2009-05
32.936965,-106.034940,True,2009-05
32.936268,-106.035954,True,2009-05
32.935581,-106.036967,True,2009-05
32.934197,-106.038997,True,2009-05
32.933554,-106.040258,True,2009-05
32.986869,-106.000466,False,
32.987854,-105.999821,False,
32.989194,-105.998457,False,
32.990262,-105.998118,False,
